DATE,ADPT,ASLP,ASTP,AWBT,AWND,PRCP,RHAV,TAVG,TMAX,TMIN,WSF2,WSF5,WT_VECTOR
2023-11-12,21.1,1019.0,1017.6,23.3,3.3,0.0,6.7,27.8,31.1,24.4,6.3,8.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-11-13,21.7,1017.9,1016.9,23.3,2.9,8.4,7.5,27.2,30.6,23.9,7.6,10.7,[0.1 0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2023-11-14,22.2,1016.6,1015.6,23.3,3.8,3.3,7.9,25.8,28.9,23.3,11.2,14.8,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2023-11-15,21.1,1014.6,1013.5,22.2,8.0,191.3,8.5,25.3,27.2,20.6,13.0,17.9,[0.1 0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2023-11-16,21.1,1009.8,1009.1,22.2,4.7,21.6,8.3,23.6,26.7,20.6,13.4,21.5,[0.1 0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2023-11-17,21.1,1008.5,1007.1,22.2,1.9,0.0,7.7,25.0,28.3,23.3,5.4,7.2,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2023-11-18,19.4,1007.8,1006.4,21.1,2.9,0.0,7.6,24.1,26.1,22.2,5.8,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-11-19,18.3,1011.5,1009.8,20.6,2.6,0.0,6.9,24.3,29.4,21.1,5.4,8.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-11-20,19.4,1015.2,1013.5,21.1,3.9,0.0,6.8,25.3,30.0,20.6,8.9,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-11-21,18.3,1016.6,1015.6,21.1,5.1,0.0,6.3,26.3,29.4,24.4,8.9,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-11-22,20.0,1014.6,1013.5,22.2,2.9,0.0,6.9,26.3,30.0,21.7,6.3,13.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-11-23,20.0,1015.6,1013.9,22.2,2.1,0.0,7.3,25.7,29.4,22.8,4.0,6.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-11-24,20.6,1017.6,1016.3,22.2,1.9,0.5,8.1,25.1,28.3,21.7,5.4,9.8,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2023-11-25,20.6,1017.6,1016.3,22.2,2.7,0.0,7.5,24.5,28.9,22.2,6.7,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-11-26,22.2,1015.2,1014.2,23.3,2.6,2.5,7.7,26.4,29.4,23.9,8.1,13.9,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2023-11-27,19.4,1016.6,1014.9,21.1,2.6,0.0,7.5,25.1,27.2,20.6,6.3,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-11-28,12.8,1019.6,1017.9,16.1,2.6,0.0,6.2,21.2,25.0,17.8,5.8,8.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-11-29,12.8,1019.6,1018.6,15.6,2.6,0.0,6.4,19.2,25.0,15.0,5.4,8.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-11-30,15.6,1019.3,1017.9,18.3,3.0,0.0,6.4,22.2,27.8,16.7,9.8,14.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-12-01,21.1,1018.3,1016.9,22.8,3.3,0.0,7.7,25.1,29.4,20.0,7.2,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-12-02,22.8,1017.3,1016.3,24.4,3.2,0.0,7.9,26.9,30.0,25.0,7.6,12.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-12-03,22.2,1016.3,1014.9,23.9,1.9,0.0,7.4,27.2,31.7,22.8,5.4,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-12-04,21.1,1016.6,1015.2,22.8,1.2,0.0,7.5,26.1,30.0,22.2,4.0,6.7,[0.1 0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2023-12-05,15.0,1017.6,1016.6,18.9,2.0,0.0,5.6,25.3,28.9,20.6,4.5,7.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-12-06,7.2,1019.3,1017.9,12.8,3.4,0.0,5.0,19.6,21.7,15.6,6.3,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-12-07,11.1,1021.3,1019.6,14.4,2.8,0.0,6.1,17.9,23.9,13.9,6.7,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-12-08,16.1,1020.3,1019.0,18.9,4.6,0.0,6.5,22.4,26.1,17.8,8.1,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-12-09,18.9,1020.3,1019.0,21.1,5.7,0.0,6.8,24.7,28.3,23.3,9.4,12.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-12-10,20.6,1015.9,1015.2,22.2,3.9,0.8,7.7,25.2,28.3,21.1,9.8,15.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-12-11,13.9,1017.3,1015.2,16.7,3.1,0.0,7.0,21.6,22.8,16.1,6.3,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-12-12,15.0,1022.4,1020.7,17.2,3.7,0.0,7.0,19.0,25.0,15.0,8.1,13.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-12-13,20.0,1022.7,1021.7,21.1,5.4,13.7,8.4,23.3,23.9,22.2,8.9,14.3,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2023-12-14,19.4,1022.0,1021.0,20.6,7.1,3.8,8.3,22.4,23.3,21.1,10.3,17.0,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2023-12-15,17.2,1020.3,1019.6,19.4,7.2,5.3,7.5,22.2,23.3,20.0,11.6,18.8,[0.1 0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2023-12-16,20.6,1014.2,1013.9,21.7,8.4,30.7,8.6,22.9,24.4,21.7,13.4,19.2,[0.1 0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2023-12-17,18.9,1006.4,1004.7,20.6,5.7,4.1,7.7,23.8,26.1,18.3,9.8,16.1,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2023-12-18,13.3,1013.2,1011.2,15.6,3.1,0.0,7.1,19.4,23.3,15.6,6.7,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-12-19,10.6,1019.3,1017.3,13.3,3.5,0.0,6.6,17.2,22.8,12.8,5.8,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-12-20,11.1,1022.7,1021.3,14.4,4.2,0.0,6.1,18.2,21.7,13.9,8.1,12.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-12-21,11.1,1023.0,1021.7,16.1,4.7,0.0,5.0,21.8,25.0,20.6,9.4,12.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-12-22,13.3,1022.0,1021.0,16.7,2.3,0.0,6.2,21.3,24.4,18.9,6.7,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-12-23,16.7,1021.0,1019.6,18.9,3.7,3.0,7.3,21.8,26.1,18.3,9.4,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-12-24,17.2,1019.3,1017.9,19.4,6.4,0.5,7.0,22.8,26.1,20.6,10.7,13.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-12-25,19.4,1016.3,1015.2,20.6,5.5,1.8,7.8,23.3,24.4,22.2,8.1,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-12-26,20.6,1012.9,1011.9,21.7,3.0,16.3,8.3,24.3,28.3,20.6,6.3,10.3,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2023-12-27,16.7,1014.2,1012.9,18.3,1.9,0.0,7.6,21.7,25.0,18.3,4.5,6.7,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2023-12-28,14.4,1013.5,1012.5,16.1,2.9,17.8,8.1,18.8,20.6,15.0,7.2,11.2,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2023-12-29,13.3,1017.3,1015.2,15.6,2.2,0.0,7.4,18.2,21.1,15.6,6.7,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-12-30,10.6,1021.0,1019.6,13.3,1.4,0.0,7.0,16.8,18.9,13.9,4.0,6.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-12-31,10.0,1023.4,1022.0,12.8,1.0,0.0,6.5,16.5,21.7,12.2,4.5,6.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-01-01,11.1,1022.7,1021.7,13.3,0.9,0.0,7.0,16.7,22.8,11.1,4.0,6.3,[0.1 0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2024-01-02,10.6,1021.0,1020.0,13.3,1.9,0.0,6.7,17.2,22.2,13.3,5.8,8.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-01-03,11.7,1018.6,1017.9,14.4,2.2,0.0,6.6,17.3,23.3,12.8,7.2,13.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-01-04,16.1,1016.3,1014.9,17.8,2.6,0.0,7.6,20.4,26.1,14.4,7.2,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-01-05,16.7,1017.9,1016.9,18.9,5.6,0.0,7.5,20.7,25.6,16.7,10.3,13.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-01-06,20.6,1014.2,1012.9,21.7,4.1,2.0,8.3,24.0,26.7,21.7,8.1,18.3,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2024-01-07,16.7,1017.9,1016.3,17.8,2.5,1.8,8.1,21.3,23.3,16.7,6.7,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-01-08,16.7,1020.0,1019.0,18.3,5.3,0.0,7.3,19.9,24.4,15.6,11.6,16.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-01-09,21.7,1012.9,1012.2,22.8,7.2,0.8,8.2,24.2,26.7,22.2,11.6,18.8,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2024-01-10,14.4,1014.9,1013.5,17.2,1.3,2.8,7.0,21.4,25.6,17.8,7.6,12.1,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2024-01-11,17.2,1016.6,1015.2,18.3,2.2,9.7,9.0,19.4,22.2,17.2,5.8,8.5,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2024-01-12,22.2,1013.2,1012.2,23.3,4.2,0.5,8.4,24.4,30.6,21.7,8.9,14.3,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2024-01-13,20.0,1013.9,1012.2,21.7,4.6,0.0,7.9,25.2,30.0,20.0,9.8,15.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-01-14,17.2,1018.3,1016.9,18.9,4.0,2.5,8.1,20.9,23.9,17.8,8.1,11.2,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2024-01-15,21.7,1017.3,1016.3,22.2,4.6,0.0,8.4,23.7,27.2,21.7,8.9,14.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-01-16,21.7,1014.9,1013.9,22.8,3.6,1.5,8.4,25.1,29.4,22.2,7.6,10.7,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2024-01-17,17.2,1019.6,1017.9,18.9,3.5,0.0,7.8,21.7,23.9,18.3,6.7,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-01-18,20.6,1019.3,1018.6,21.7,3.4,0.0,8.2,23.4,26.7,20.6,6.7,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-01-19,20.0,1016.9,1015.6,20.6,1.4,0.3,8.6,22.7,25.0,20.6,5.4,7.6,[0.1 0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2024-01-20,11.7,1020.3,1018.6,15.0,3.4,0.0,6.2,21.0,23.3,13.9,6.3,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-01-21,8.9,1026.1,1024.4,12.2,5.2,0.0,6.0,15.9,21.7,11.1,8.9,14.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-01-22,13.3,1027.1,1026.1,16.7,7.9,0.8,6.0,20.7,23.9,18.3,12.5,15.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-01-23,16.7,1024.7,1023.4,19.4,6.9,0.0,6.7,23.2,26.7,21.1,10.7,14.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-01-24,20.0,1023.0,1021.7,21.7,6.6,0.0,7.5,24.6,27.8,22.8,9.8,13.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-01-25,20.6,1022.0,1020.7,21.7,5.1,0.0,7.8,24.7,26.1,23.3,8.9,13.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-01-26,20.0,1021.3,1020.0,21.7,4.7,0.0,7.6,24.4,27.2,22.2,7.2,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-01-27,21.1,1019.6,1018.6,22.2,4.4,0.0,7.9,25.1,27.8,22.8,9.8,15.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-01-28,19.4,1016.9,1015.9,21.1,4.2,0.0,7.6,24.9,29.4,16.7,8.1,13.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-01-29,8.3,1018.6,1016.9,11.7,4.1,0.0,6.1,17.1,20.0,13.9,8.9,13.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-01-30,10.0,1020.0,1019.0,12.8,2.3,0.0,6.6,16.3,22.8,11.7,4.5,6.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-01-31,10.0,1018.3,1017.3,13.3,3.4,0.0,6.2,17.4,22.8,12.8,6.7,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-02-01,10.6,1019.0,1017.6,13.9,2.3,0.0,6.1,17.9,23.3,13.3,5.4,7.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-02-02,13.3,1015.2,1014.6,16.1,2.0,0.0,6.4,19.9,25.0,16.1,6.3,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-02-03,13.9,1011.2,1010.2,16.7,2.3,0.0,6.9,19.9,25.6,13.9,7.2,16.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-02-04,15.6,1005.1,1004.1,17.2,3.9,18.5,7.4,20.9,23.9,16.7,11.2,17.0,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2024-02-05,14.4,1001.4,1000.0,15.6,2.0,3.3,8.4,18.0,20.0,15.6,7.2,10.3,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2024-02-06,10.6,1006.8,1004.4,13.3,5.3,0.0,6.9,16.2,21.7,13.9,8.1,14.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-02-07,10.6,1017.3,1015.2,13.9,3.9,0.0,6.2,17.7,25.0,13.3,7.2,12.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-02-08,14.4,1021.7,1020.3,16.7,3.0,0.0,7.1,19.5,25.0,15.0,8.1,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-02-09,13.3,1022.0,1021.0,16.7,4.3,0.0,5.7,21.6,24.4,20.0,8.9,12.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-02-10,15.6,1020.3,1019.6,18.9,5.2,0.0,6.4,22.8,25.6,20.0,8.9,12.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-02-11,19.4,1016.9,1016.3,21.1,4.8,1.3,8.0,23.4,26.7,21.7,8.9,14.8,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2024-02-12,20.0,1013.5,1012.5,21.7,4.6,0.0,7.4,24.7,29.4,22.2,10.3,16.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-02-13,16.1,1015.2,1013.5,18.9,3.0,2.5,6.6,24.3,27.8,17.2,5.8,8.9,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2024-02-14,13.9,1019.6,1017.9,16.1,3.2,0.0,6.8,19.9,26.7,14.4,7.2,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-02-15,13.9,1021.0,1020.0,17.2,3.3,0.0,6.3,21.7,25.6,17.2,6.7,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-02-16,16.7,1017.6,1016.9,18.9,2.7,0.0,6.9,22.4,26.1,18.9,6.7,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-02-17,19.4,1012.5,1011.9,20.6,2.7,0.0,7.6,23.4,28.9,18.9,7.2,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-02-18,19.4,1010.2,1009.1,20.0,2.8,47.8,9.2,22.1,24.4,17.2,9.8,17.0,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2024-02-19,13.9,1016.9,1014.6,15.6,3.9,2.8,8.2,17.9,21.1,14.4,8.1,13.4,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2024-02-20,6.7,1022.7,1021.3,11.7,2.4,0.0,5.4,16.4,21.1,12.2,5.8,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-02-21,6.7,1022.0,1021.3,12.2,2.9,0.0,5.3,17.3,23.3,12.8,6.7,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-02-22,11.7,1018.6,1017.9,15.0,2.1,0.0,6.5,18.3,25.0,13.3,5.4,7.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-02-23,13.3,1013.9,1012.9,16.1,3.0,0.0,6.5,20.1,26.1,13.3,8.1,12.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-02-24,11.7,1015.2,1013.5,15.6,2.9,0.8,6.1,21.1,24.4,15.6,7.2,12.1,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2024-02-25,6.7,1021.3,1020.0,12.2,2.1,0.0,4.8,18.5,25.0,12.2,5.8,8.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-02-26,11.1,1022.0,1020.7,15.0,2.6,0.0,6.0,19.2,24.4,13.3,6.3,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-02-27,13.3,1020.7,1019.6,16.1,3.4,0.0,6.2,20.3,25.6,15.0,7.2,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-02-28,17.2,1020.3,1019.0,19.4,4.4,0.0,7.0,22.9,26.7,20.0,8.1,14.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-02-29,18.3,1022.0,1020.7,20.0,2.8,0.0,7.4,22.9,27.2,18.9,5.8,8.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-03-01,18.9,1022.4,1021.3,20.6,5.5,0.0,7.3,23.9,26.1,22.2,9.8,13.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-03-02,18.9,1020.7,1019.6,20.6,3.9,0.0,7.4,24.1,26.7,22.2,7.2,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-03-03,20.6,1018.3,1017.3,21.7,3.1,5.1,7.9,24.3,28.3,21.1,6.7,12.1,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2024-03-04,20.0,1016.9,1015.6,21.7,2.8,1.5,7.8,23.9,29.4,20.0,7.2,10.3,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2024-03-05,20.6,1014.9,1014.2,22.2,3.5,0.0,7.7,24.9,28.3,22.2,5.8,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-03-06,20.0,1012.5,1011.5,21.1,2.2,14.0,7.9,24.6,27.8,21.1,7.6,13.4,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2024-03-07,21.1,1013.2,1011.9,22.2,1.5,2.0,8.1,24.5,30.0,20.6,6.3,11.2,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2024-03-08,22.2,1014.9,1014.2,22.8,2.9,0.0,8.2,25.2,29.4,21.1,6.7,13.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-03-09,22.2,1013.9,1012.9,23.9,4.3,0.0,7.8,26.6,30.0,24.4,8.1,16.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-03-10,21.7,1014.2,1012.5,23.3,3.8,0.0,7.6,26.4,31.1,21.7,8.9,13.4,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2024-03-11,14.4,1019.6,1018.6,17.8,4.0,0.0,6.2,23.0,26.7,18.3,8.1,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-03-12,15.0,1019.6,1019.0,18.3,3.1,0.0,6.1,23.1,26.7,19.4,6.3,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-03-13,17.2,1017.9,1016.9,19.4,2.8,0.0,6.7,23.3,27.2,18.9,7.2,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-03-14,17.8,1019.0,1017.6,20.6,4.1,0.0,6.6,24.7,28.9,21.1,7.2,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-03-15,18.9,1017.9,1016.9,21.1,4.5,0.0,6.9,24.8,28.3,22.8,8.1,14.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-03-16,21.1,1015.2,1014.2,22.8,3.1,0.0,7.6,25.5,30.0,21.1,6.7,12.5,[0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2024-03-17,21.1,1013.5,1012.5,22.8,3.4,0.0,7.5,26.2,30.6,22.2,7.6,13.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-03-18,21.1,1012.9,1011.5,23.3,3.5,0.0,7.1,26.9,32.8,22.8,7.6,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-03-19,14.4,1015.6,1013.5,17.8,4.0,0.0,6.2,24.1,26.1,18.9,8.9,14.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
